year;month;tipe_1;tipe_2;tipe_3;model;region;quantity
2019;1;LCV;bort;gaz_next;A21R35;rostovskaya;3
2019;1;LCV;bort;gaz_next;A21R35;samarskaya;2
2019;1;LCV;bort;gaz_next;A21R35;sankt_peterburg;3
2019;1;LCV;bort;gaz_next;A21R35;sverdlovskaya;2
2019;1;LCV;bort;gaz_next;A21R35;tatarstan;2
2019;1;LCV;bort;gaz_next;A21R35;tulskaya;1
2019;1;LCV;bort;gaz_next;A21R35;udmurtiya;1
2019;1;LCV;bort;gaz_next;A21R35;hakaciya;1
2019;1;LCV;bort;gaz_next;A21R35;chelyabinskaya;4
2019;1;LCV;bort;gaz_next;A21R35;chuvashiya;1
2019;1;LCV;bort;gaz_next;A21R35;yanao;1
2019;1;LCV;bort;gaz_next;A22R22;arkhangelskaya;1
2019;1;LCV;bort;gaz_next;A22R22;vladimirskaya;1
2019;1;LCV;bort;gaz_next;A22R22;volgogradskaya;1
2019;1;LCV;bort;gaz_next;A22R22;voronezhskaya;1
2019;1;LCV;bort;gaz_next;A22R22;kaliningradskaya;1
2019;1;LCV;bort;gaz_next;A22R22;mariyel;1
2019;1;LCV;bort;gaz_next;A22R22;mordoviya;2
2019;1;LCV;bort;gaz_next;A22R22;moskva;28
2019;1;LCV;bort;gaz_next;A22R22;moskovskaya;3
2019;1;LCV;bort;gaz_next;A22R22;nizhegorodskaya;1
2019;1;LCV;bort;gaz_next;A22R22;penzenskaya;6
2019;1;LCV;bort;gaz_next;A22R22;pskovskaya;1
2019;1;LCV;bort;gaz_next;A22R22;sankt_peterburg;4
2019;1;LCV;bort;gaz_next;A22R22;stavropolskiy;1
2019;1;LCV;bort;gaz_next;A22R22;tatarstan;3
2019;1;LCV;bort;gaz_next;A22R22;hmao;1
2019;1;LCV;bort;gaz_next;A22R22;chechnya;1
2019;1;LCV;bort;gaz_next;A22R22;chuvashiya;1
2019;1;LCV;bort;gaz_next;A22R22;yaroslavskaya;2
2019;1;LCV;bort;gaz_next;A22R23;moskva;2
2019;1;LCV;bort;gaz_next;A22R23;moskovskaya;1
2019;1;LCV;bort;gaz_next;A22R32;belgorodskaya;1
2019;1;LCV;bort;gaz_next;A22R32;vladimirskaya;1
2019;1;LCV;bort;gaz_next;A22R32;voronezhskaya;2
2019;1;LCV;bort;gaz_next;A22R32;leningradskaya;2
2019;1;LCV;bort;gaz_next;A22R32;lipetskaya;1
2019;1;LCV;bort;gaz_next;A22R32;moskva;15
2019;1;LCV;bort;gaz_next;A22R32;moskovskaya;5
2019;1;LCV;bort;gaz_next;A22R32;murmanskaya;1
2019;1;LCV;bort;gaz_next;A22R32;novosibirskaya;1
2019;1;LCV;bort;gaz_next;A22R32;orenburgskaya;1
2019;1;LCV;bort;gaz_next;A22R32;permskiy;1
2019;1;LCV;bort;gaz_next;A22R32;rostovskaya;1
2019;1;LCV;bort;gaz_next;A22R32;ryazanskaya;1
2019;1;LCV;bort;gaz_next;A22R32;sankt_peterburg;4
2019;1;LCV;bort;gaz_next;A22R32;saratovskaya;1
2019;1;LCV;bort;gaz_next;A22R32;sverdlovskaya;3
2019;1;LCV;bort;gaz_next;A22R32;stavropolskiy;2
2019;1;LCV;bort;gaz_next;A22R32;tulskaya;1
2019;1;LCV;bort;gaz_next;A22R32;tyumenskaya;1
2019;1;LCV;bort;gaz_next;A22R32;udmurtiya;1
2019;1;LCV;bort;gaz_next;A22R32;chelyabinskaya;1
2019;1;LCV;bort;gaz_next;A22R32;chuvashiya;1
2019;1;LCV;bort;gaz_next;A22R32;yaroslavskaya;1
2019;1;LCV;bort;gaz_next;A22R33;belgorodskaya;1
2019;1;LCV;bort;gaz_next;A22R33;kareliya;1
2019;1;LCV;bort;gaz_next;A22R33;moskva;2
2019;1;LCV;bort;gaz_next;A22R33;nizhegorodskaya;1
2019;1;LCV;bort;gaz_next;A22R33;penzenskaya;1
2019;1;LCV;bort;gaz_next;A22R33;permskiy;2
2019;1;LCV;bort;gaz_next;A22R33;rostovskaya;1
2019;1;LCV;bort;gaz_next;A22R33;ryazanskaya;1
2019;1;LCV;bort;gaz_next;A22R33;sverdlovskaya;1
2019;1;LCV;bort;gaz_next;A22R33;hmao;3
2019;1;LCV;bort;gaz_next;A22R33;chelyabinskaya;1
2019;1;LCV;bort;gaz_next;A22R33;yaroslavskaya;1
2019;1;LCV;bort;gaz_next;A22R35;belgorodskaya;1
2019;1;LCV;bort;gaz_next;A22R35;vologodskaya;3
2019;1;LCV;bort;gaz_next;A22R35;voronezhskaya;1
2019;1;LCV;bort;gaz_next;A22R35;kaluzhskaya;1
2019;1;LCV;bort;gaz_next;A22R35;kamchatskiy;1
2019;1;LCV;bort;gaz_next;A22R35;krasnodarskiy;1
2019;1;LCV;bort;gaz_next;A22R35;mariyel;1
2019;1;LCV;bort;gaz_next;A22R35;moskva;2
2019;1;LCV;bort;gaz_next;A22R35;nizhegorodskaya;1
2019;1;LCV;bort;gaz_next;A22R35;omskaya;2
2019;1;LCV;bort;gaz_next;A22R35;rostovskaya;2
2019;1;LCV;bort;gaz_next;A22R35;sverdlovskaya;2
2019;1;LCV;bort;gaz_next;A22R35;stavropolskiy;1
2019;1;LCV;bort;gaz_next;A22R35;tatarstan;1
2019;1;LCV;bort;gaz_next;A22R35;tyumenskaya;1
2019;1;LCV;bort;gaz_next;A22R35;chelyabinskaya;1
2019;1;LCV;bort;gaz_next;A22R35;chuvashiya;1
2019;1;LCV;bort;gaz_next;A23R22;irkutskaya;1
2019;1;LCV;bort;gaz_next;A23R22;kaluzhskaya;2
2019;1;LCV;bort;gaz_next;A23R22;krasnodarskiy;1
2019;1;LCV;bort;gaz_next;A23R22;sankt_peterburg;1
2019;1;LCV;bort;gaz_next;A23R22;udmurtiya;1
2019;1;LCV;bort;gaz_next;A23R23;sverdlovskaya;1
2019;1;LCV;bort;gaz_next;A23R25;tyumenskaya;1
2019;1;LCV;bort;gaz_next;A23R32;vologodskaya;1
2019;1;LCV;bort;gaz_next;A23R32;zabaykalskiy;1
2019;1;LCV;bort;gaz_next;A23R32;kaliningradskaya;1
2019;1;LCV;bort;gaz_next;A23R32;krasnodarskiy;1
2019;1;LCV;bort;gaz_next;A23R32;omskaya;1
2019;1;LCV;bort;gaz_next;A23R32;permskiy;1
2019;1;LCV;bort;gaz_next;A23R32;sankt_peterburg;2
2019;1;LCV;bort;gaz_next;A23R32;smolenskaya;1
2019;1;LCV;bort;gaz_next;A23R32;tyumenskaya;1
2019;1;LCV;bort;gaz_next;A23R32;yanao;1
2019;1;LCV;bort;gaz_next;A23R33;krasnoyarskiy;2
2019;1;LCV;bort;gaz_next;A23R33;leningradskaya;3
2019;1;LCV;bort;gaz_next;A23R35;leningradskaya;1
2019;1;LCV;bort;gaz_next;A23R35;omskaya;1
2019;1;LCV;bort;gaz_next;A23R35;tyumenskaya;1
2019;1;LCV;bort;gaz_next;A23R35;udmurtiya;1
2019;1;LCV;bort;gaz_next;C41R92;amurskaya;1
2019;1;LCV;bort;gaz_next;C41R92;bashkortostan;1
2019;1;LCV;bort;gaz_next;C41R92;belgorodskaya;1
2019;1;LCV;bort;gaz_next;C41R92;voronezhskaya;2
2019;1;LCV;bort;gaz_next;C41R92;evreyskaya;1
2019;1;LCV;bort;gaz_next;C41R92;kaluzhskaya;1
2019;1;LCV;bort;gaz_next;C41R92;mordoviya;1
2019;1;LCV;bort;gaz_next;C41R92;moskva;2
2019;1;LCV;bort;gaz_next;C41R92;moskovskaya;10
2019;1;LCV;bort;gaz_next;C41R92;nizhegorodskaya;3
2019;1;LCV;bort;gaz_next;C41R92;novosibirskaya;9
2019;1;LCV;bort;gaz_next;C41R92;permskiy;3
2019;1;LCV;bort;gaz_next;C41R92;primorskiy;1
2019;1;LCV;bort;gaz_next;C41R92;samarskaya;2
2019;1;LCV;bort;gaz_next;C41R92;saratovskaya;1
2019;1;LCV;bort;gaz_next;C41R92;tatarstan;1
2019;1;LCV;bort;gaz_next;C41R92;tyumenskaya;2
2019;1;LCV;bort;gaz_next;C42R92;astrakhanskaya;1
2019;1;LCV;bort;gaz_buziness;2310;moskva;7
2019;1;LCV;bort;gaz_buziness;2310;sankt_peterburg;2
2019;1;LCV;bort;gaz_buziness;2310;saratovskaya;1
2019;1;LCV;bort;gaz_buziness;2310;tverskaya;1
2019;1;LCV;bort;gaz_buziness;2310;hmao;2
2019;1;LCV;bort;gaz_buziness;23107;moskva;1
2019;1;LCV;bort;gaz_buziness;23107;hmao;1
2019;1;LCV;bort;gaz_buziness;231073;altayskiy;1
2019;1;LCV;bort;gaz_buziness;231073;amurskaya;1
2019;1;LCV;bort;gaz_buziness;231073;vladimirskaya;1
2019;1;LCV;bort;gaz_buziness;231073;zabaykalskiy;1
2019;1;LCV;bort;gaz_buziness;231073;irkutskaya;1
2019;1;LCV;bort;gaz_buziness;231073;mariyel;1
2019;1;LCV;bort;gaz_buziness;231073;moskva;2
2019;1;LCV;bort;gaz_buziness;231073;permskiy;3
2019;1;LCV;bort;gaz_buziness;231073;rostovskaya;1
2019;1;LCV;bort;gaz_buziness;231073;sankt_peterburg;1
2019;1;LCV;bort;gaz_buziness;231073;saratovskaya;2
2019;1;LCV;bort;gaz_buziness;231073;sakhalinskaya;2
2019;1;LCV;bort;gaz_buziness;231073;sverdlovskaya;1
2019;1;LCV;bort;gaz_buziness;231073;tatarstan;2
2019;1;LCV;bort;gaz_buziness;231073;udmurtiya;1
2019;1;LCV;bort;gaz_buziness;231073;chelyabinskaya;1
2019;1;LCV;bort;gaz_buziness;231073;yakutiya;2
2019;1;LCV;bort;gaz_buziness;231073;yanao;3
2019;1;LCV;bort;gaz_buziness;3302;adygeya;1
2019;1;LCV;bort;gaz_buziness;3302;arkhangelskaya;1
2019;1;LCV;bort;gaz_buziness;3302;astrakhanskaya;1
2019;1;LCV;bort;gaz_buziness;3302;bashkortostan;8
2019;1;LCV;bort;gaz_buziness;3302;vladimirskaya;2
2019;1;LCV;bort;gaz_buziness;3302;volgogradskaya;1
2019;1;LCV;bort;gaz_buziness;3302;vologodskaya;2
2019;1;LCV;bort;gaz_buziness;3302;voronezhskaya;4
2019;1;LCV;bort;gaz_buziness;3302;dagestan;2
2019;1;LCV;bort;gaz_buziness;3302;evreyskaya;2
2019;1;LCV;bort;gaz_buziness;3302;zabaykalskiy;1
2019;1;LCV;bort;gaz_buziness;3302;ivanovskaya;2
2019;1;LCV;bort;gaz_buziness;3302;kabardino_balkariya;4
2019;1;LCV;bort;gaz_buziness;3302;kaliningradskaya;1
2019;1;LCV;bort;gaz_buziness;3302;kamchatskiy;1
2019;1;LCV;bort;gaz_buziness;3302;kareliya;1
2019;1;LCV;bort;gaz_buziness;3302;kemerovskaya;7
2019;1;LCV;bort;gaz_buziness;3302;kirovskaya;3
2019;1;LCV;bort;gaz_buziness;3302;komi;2
2019;1;LCV;bort;gaz_buziness;3302;kostromskaya;3
2019;1;LCV;bort;gaz_buziness;3302;krasnodarskiy;12
2019;1;LCV;bort;gaz_buziness;3302;krasnoyarskiy;8
2019;1;LCV;bort;gaz_buziness;3302;krym;3
2019;1;LCV;bort;gaz_buziness;3302;kurganskaya;9
2019;1;LCV;bort;gaz_buziness;3302;kurskaya;2
2019;1;LCV;bort;gaz_buziness;3302;leningradskaya;3
2019;1;LCV;bort;gaz_buziness;3302;lipetskaya;1
2019;1;LCV;bort;gaz_buziness;3302;moskva;18
2019;1;LCV;bort;gaz_buziness;3302;moskovskaya;16
2019;1;LCV;bort;gaz_buziness;3302;nizhegorodskaya;8
2019;1;LCV;bort;gaz_buziness;3302;novosibirskaya;6
2019;1;LCV;bort;gaz_buziness;3302;omskaya;8
2019;1;LCV;bort;gaz_buziness;3302;orenburgskaya;4
2019;1;LCV;bort;gaz_buziness;3302;orlovskaya;3
2019;1;LCV;bort;gaz_buziness;3302;penzenskaya;5
2019;1;LCV;bort;gaz_buziness;3302;permskiy;15
2019;1;LCV;bort;gaz_buziness;3302;primorskiy;1
2019;1;LCV;bort;gaz_buziness;3302;rostovskaya;3
2019;1;LCV;bort;gaz_buziness;3302;ryazanskaya;2
2019;1;LCV;bort;gaz_buziness;3302;samarskaya;3
2019;1;LCV;bort;gaz_buziness;3302;sankt_peterburg;7
2019;1;LCV;bort;gaz_buziness;3302;sakhalinskaya;1
2019;1;LCV;bort;gaz_buziness;3302;sverdlovskaya;4
2019;1;LCV;bort;gaz_buziness;3302;sevosetiya;1
2019;1;LCV;bort;gaz_buziness;3302;smolenskaya;3
2019;1;LCV;bort;gaz_buziness;3302;stavropolskiy;3
2019;1;LCV;bort;gaz_buziness;3302;tambovskaya;1
2019;1;LCV;bort;gaz_buziness;3302;tatarstan;6
2019;1;LCV;bort;gaz_buziness;3302;tomskaya;1
2019;1;LCV;bort;gaz_buziness;3302;tulskaya;4
2019;1;LCV;bort;gaz_buziness;3302;tyumenskaya;3
2019;1;LCV;bort;gaz_buziness;3302;udmurtiya;2
2019;1;LCV;bort;gaz_buziness;3302;ulyanovskaya;3
2019;1;LCV;bort;gaz_buziness;3302;khabarovskiy;1
2019;1;LCV;bort;gaz_buziness;3302;hmao;7
2019;1;LCV;bort;gaz_buziness;3302;chelyabinskaya;8
2019;1;LCV;bort;gaz_buziness;3302;chuvashiya;5
2019;1;LCV;bort;gaz_buziness;3302;yakutiya;1
2019;1;LCV;bort;gaz_buziness;3302;yaroslavskaya;2
2019;1;LCV;bort;gaz_buziness;330202;voronezhskaya;1
2019;1;LCV;bort;gaz_buziness;330202;kirovskaya;1
2019;1;LCV;bort;gaz_buziness;330202;komi;1
2019;1;LCV;bort;gaz_buziness;330202;mordoviya;1
2019;1;LCV;bort;gaz_buziness;330202;moskva;1
2019;1;LCV;bort;gaz_buziness;330202;sankt_peterburg;1
2019;1;LCV;bort;gaz_buziness;330202;sverdlovskaya;1
2019;1;LCV;bort;gaz_buziness;330202;stavropolskiy;1
2019;1;LCV;bort;gaz_buziness;330202;tambovskaya;1
2019;1;LCV;bort;gaz_buziness;330202;tatarstan;1
2019;1;LCV;bort;gaz_buziness;330202;chelyabinskaya;1
2019;1;LCV;bort;gaz_buziness;33023;amurskaya;1
2019;1;LCV;bort;gaz_buziness;33023;astrakhanskaya;1
2019;1;LCV;bort;gaz_buziness;33023;belgorodskaya;1
2019;1;LCV;bort;gaz_buziness;33023;vladimirskaya;1
2019;1;LCV;bort;gaz_buziness;33023;vologodskaya;4
2019;1;LCV;bort;gaz_buziness;33023;voronezhskaya;2
2019;1;LCV;bort;gaz_buziness;33023;dagestan;1
2019;1;LCV;bort;gaz_buziness;33023;kostromskaya;1
2019;1;LCV;bort;gaz_buziness;33023;lipetskaya;1
2019;1;LCV;bort;gaz_buziness;33023;mariyel;1
2019;1;LCV;bort;gaz_buziness;33023;moskovskaya;4
2019;1;LCV;bort;gaz_buziness;33023;nizhegorodskaya;2
2019;1;LCV;bort;gaz_buziness;33023;novgorodskaya;1
2019;1;LCV;bort;gaz_buziness;33023;permskiy;3
2019;1;LCV;bort;gaz_buziness;33023;rostovskaya;1
2019;1;LCV;bort;gaz_buziness;33023;sankt_peterburg;3
2019;1;LCV;bort;gaz_buziness;33023;saratovskaya;1
2019;1;LCV;bort;gaz_buziness;33023;tatarstan;6
2019;1;LCV;bort;gaz_buziness;33023;tomskaya;1
2019;1;LCV;bort;gaz_buziness;33023;tyumenskaya;1
2019;1;LCV;bort;gaz_buziness;33023;ulyanovskaya;2
2019;1;LCV;bort;gaz_buziness;33023;hmao;3
2019;1;LCV;bort;gaz_buziness;33023;chelyabinskaya;2
2019;1;LCV;bort;gaz_buziness;33023;yanao;1
2019;1;LCV;bort;gaz_buziness;330232;altayskiy;1
2019;1;LCV;bort;gaz_buziness;330232;bryanskaya;1
2019;1;LCV;bort;gaz_buziness;330232;vologodskaya;2
2019;1;LCV;bort;gaz_buziness;330232;kaluzhskaya;1
2019;1;LCV;bort;gaz_buziness;330232;krasnodarskiy;3
2019;1;LCV;bort;gaz_buziness;330232;krasnoyarskiy;1
2019;1;LCV;bort;gaz_buziness;330232;moskva;10
2019;1;LCV;bort;gaz_buziness;330232;moskovskaya;3
2019;1;LCV;bort;gaz_buziness;330232;omskaya;1
2019;1;LCV;bort;gaz_buziness;330232;permskiy;1
2019;1;LCV;bort;gaz_buziness;330232;rostovskaya;1
2019;1;LCV;bort;gaz_buziness;330232;ryazanskaya;1
2019;1;LCV;bort;gaz_buziness;330232;saratovskaya;1
2019;1;LCV;bort;gaz_buziness;330232;sverdlovskaya;1
2019;1;LCV;bort;gaz_buziness;330232;tambovskaya;1
2019;1;LCV;bort;gaz_buziness;330232;tatarstan;2
2019;1;LCV;bort;gaz_buziness;330232;tulskaya;2
2019;1;LCV;bort;gaz_buziness;330232;ulyanovskaya;1
2019;1;LCV;bort;gaz_buziness;330232;khabarovskiy;1
2019;1;LCV;bort;gaz_buziness;330232;chelyabinskaya;2
2019;1;LCV;bort;gaz_buziness;330232;yaroslavskaya;3
2019;1;LCV;bort;gaz_buziness;33025;altayskiy;1
2019;1;LCV;bort;gaz_buziness;33025;arkhangelskaya;1
2019;1;LCV;bort;gaz_buziness;33025;bashkortostan;2
2019;1;LCV;bort;gaz_buziness;33025;volgogradskaya;1
2019;1;LCV;bort;gaz_buziness;33025;voronezhskaya;1
2019;1;LCV;bort;gaz_buziness;33025;kirovskaya;2
2019;1;LCV;bort;gaz_buziness;33025;krasnodarskiy;2
2019;1;LCV;bort;gaz_buziness;33025;kurskaya;1
2019;1;LCV;bort;gaz_buziness;33025;mariyel;1
2019;1;LCV;bort;gaz_buziness;33025;moskva;3
2019;1;LCV;bort;gaz_buziness;33025;nizhegorodskaya;1
2019;1;LCV;bort;gaz_buziness;33025;novosibirskaya;1
2019;1;LCV;bort;gaz_buziness;33025;omskaya;1
2019;1;LCV;bort;gaz_buziness;33025;rostovskaya;1
2019;1;LCV;bort;gaz_buziness;33025;ryazanskaya;1
2019;1;LCV;bort;gaz_buziness;33025;samarskaya;1
2019;1;LCV;bort;gaz_buziness;33025;sankt_peterburg;1
2019;1;LCV;bort;gaz_buziness;33025;saratovskaya;1
2019;1;LCV;bort;gaz_buziness;33025;tatarstan;6
2019;1;LCV;bort;gaz_buziness;33025;tyumenskaya;1
2019;1;LCV;bort;gaz_buziness;33025;chelyabinskaya;1
2019;1;LCV;bort;gaz_buziness;330252;altayskiy;2
2019;1;LCV;bort;gaz_buziness;330252;astrakhanskaya;1
2019;1;LCV;bort;gaz_buziness;330252;belgorodskaya;1
2019;1;LCV;bort;gaz_buziness;330252;dagestan;2
2019;1;LCV;bort;gaz_buziness;330252;kabardino_balkariya;1
2019;1;LCV;bort;gaz_buziness;330252;krasnoyarskiy;1
2019;1;LCV;bort;gaz_buziness;330252;kurganskaya;1
2019;1;LCV;bort;gaz_buziness;330252;moskva;2
2019;1;LCV;bort;gaz_buziness;330252;nizhegorodskaya;1
2019;1;LCV;bort;gaz_buziness;330252;omskaya;2
2019;1;LCV;bort;gaz_buziness;330252;rostovskaya;1
2019;1;LCV;bort;gaz_buziness;330252;sankt_peterburg;13
2019;1;LCV;bort;gaz_buziness;330252;sverdlovskaya;4
2019;1;LCV;bort;gaz_buziness;330252;sevosetiya;1
2019;1;LCV;bort;gaz_buziness;330252;tatarstan;5
2019;1;LCV;bort;gaz_buziness;330252;tyumenskaya;1
2019;1;LCV;bort;gaz_buziness;330252;udmurtiya;1
2019;1;LCV;bort;gaz_buziness;330252;hakaciya;1
2019;1;LCV;bort;gaz_buziness;330252;chelyabinskaya;2
2019;1;LCV;bort;gaz_buziness;330252;chuvashiya;1
2019;1;LCV;bort;gaz_buziness;330253;astrakhanskaya;1
2019;1;LCV;bort;gaz_buziness;330253;belgorodskaya;1
2019;1;LCV;bort;gaz_buziness;330253;volgogradskaya;1
2019;1;LCV;bort;gaz_buziness;330253;vologodskaya;2
2019;1;LCV;bort;gaz_buziness;330253;kaluzhskaya;1
2019;1;LCV;bort;gaz_buziness;330253;kemerovskaya;1
2019;1;LCV;bort;gaz_buziness;330253;krasnodarskiy;1
2019;1;LCV;bort;gaz_buziness;330253;mariyel;1
2019;1;LCV;bort;gaz_buziness;330253;moskovskaya;1
2019;1;LCV;bort;gaz_buziness;330253;nizhegorodskaya;3
2019;1;LCV;bort;gaz_buziness;330253;novosibirskaya;1
2019;1;LCV;bort;gaz_buziness;330253;omskaya;1
2019;1;LCV;bort;gaz_buziness;330253;sverdlovskaya;1
2019;1;LCV;bort;gaz_buziness;330253;sevosetiya;1
2019;1;LCV;bort;gaz_buziness;330253;stavropolskiy;2
2019;1;LCV;bort;gaz_buziness;330253;tatarstan;1
2019;1;LCV;bort;gaz_buziness;330253;tverskaya;1
2019;1;LCV;bort;gaz_buziness;330253;tyumenskaya;1
2019;1;LCV;bort;gaz_buziness;330253;udmurtiya;1
2019;1;LCV;bort;gaz_buziness;330253;hmao;3
2019;1;LCV;bort;gaz_buziness;330253;chelyabinskaya;2
2019;1;LCV;bort;gaz_buziness;330253;yaroslavskaya;1
2019;1;LCV;bort;gaz_buziness;33026;altayskiy;1
2019;1;LCV;bort;gaz_buziness;330263;kirovskaya;1
2019;1;LCV;bort;gaz_buziness;330263;komi;1
2019;1;LCV;bort;gaz_buziness;330263;krasnodarskiy;1
2019;1;LCV;bort;gaz_buziness;330263;sankt_peterburg;1
2019;1;LCV;bort;gaz_buziness;330263;sakhalinskaya;3
2019;1;LCV;bort;gaz_buziness;33027;irkutskaya;1
2019;1;LCV;bort;gaz_buziness;33027;khabarovskiy;1
2019;1;LCV;bort;gaz_buziness;33027;hmao;1
2019;1;LCV;bort;gaz_buziness;330273;voronezhskaya;1
2019;1;LCV;bort;gaz_buziness;330273;kareliya;2
2019;1;LCV;bort;gaz_buziness;330273;kemerovskaya;1
2019;1;LCV;bort;gaz_buziness;330273;krasnoyarskiy;1
2019;1;LCV;bort;gaz_buziness;330273;magadanskaya;1
2019;1;LCV;bort;gaz_buziness;330273;moskva;2
2019;1;LCV;bort;gaz_buziness;330273;samarskaya;1
2019;1;LCV;bort;gaz_buziness;330273;tatarstan;1
2019;1;LCV;bort;gaz_buziness;330273;hmao;1
2019;1;LCV;cmf;gaz_next;A31R22;krasnodarskiy;2
2019;1;LCV;cmf;gaz_next;A31R22;leningradskaya;1
2019;1;LCV;cmf;gaz_next;A31R22;moskva;1
2019;1;LCV;cmf;gaz_next;A31R22;moskovskaya;1
2019;1;LCV;cmf;gaz_next;A31R22;nizhegorodskaya;1
2019;1;LCV;cmf;gaz_next;A31R22;samarskaya;1
2019;1;LCV;cmf;gaz_next;A31R22;stavropolskiy;1
2019;1;LCV;cmf;gaz_next;A31R23;altayskiy;1
2019;1;LCV;cmf;gaz_next;A31R23;moskva;2
2019;1;LCV;cmf;gaz_next;A31R23;moskovskaya;2
2019;1;LCV;cmf;gaz_next;A31R23;novosibirskaya;1
2019;1;LCV;cmf;gaz_next;A31R25;zabaykalskiy;1
2019;1;LCV;cmf;gaz_next;A31R25;moskva;4
2019;1;LCV;cmf;gaz_next;A31R25;moskovskaya;1
2019;1;LCV;cmf;gaz_next;A31R25;sverdlovskaya;1
2019;1;LCV;cmf;gaz_next;A31R25;tatarstan;1
2019;1;LCV;cmf;gaz_next;A31R32;adygeya;1
2019;1;LCV;cmf;gaz_next;A31R32;vladimirskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;volgogradskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;voronezhskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;irkutskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;kaliningradskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;kemerovskaya;2
2019;1;LCV;cmf;gaz_next;A31R32;krasnodarskiy;4
2019;1;LCV;cmf;gaz_next;A31R32;krasnoyarskiy;1
2019;1;LCV;cmf;gaz_next;A31R32;lipetskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;mariyel;1
2019;1;LCV;cmf;gaz_next;A31R32;moskva;9
2019;1;LCV;cmf;gaz_next;A31R32;moskovskaya;9
2019;1;LCV;cmf;gaz_next;A31R32;nizhegorodskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;novgorodskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;novosibirskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;rostovskaya;2
2019;1;LCV;cmf;gaz_next;A31R32;sankt_peterburg;6
2019;1;LCV;cmf;gaz_next;A31R32;saratovskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;sverdlovskaya;2
2019;1;LCV;cmf;gaz_next;A31R32;smolenskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;tatarstan;1
2019;1;LCV;cmf;gaz_next;A31R32;tomskaya;1
2019;1;LCV;cmf;gaz_next;A31R32;chelyabinskaya;1
2019;1;LCV;cmf;gaz_next;A31R33;irkutskaya;1
2019;1;LCV;cmf;gaz_next;A31R33;kaluzhskaya;1
2019;1;LCV;cmf;gaz_next;A31R33;kostromskaya;1
2019;1;LCV;cmf;gaz_next;A31R33;krasnodarskiy;1
2019;1;LCV;cmf;gaz_next;A31R33;sankt_peterburg;1
2019;1;LCV;cmf;gaz_next;A31R33;stavropolskiy;1
2019;1;LCV;cmf;gaz_next;A31R35;bashkortostan;1
2019;1;LCV;cmf;gaz_next;A31R35;kemerovskaya;1
2019;1;LCV;cmf;gaz_next;A31R35;moskva;3
2019;1;LCV;cmf;gaz_next;A31R35;moskovskaya;2
2019;1;LCV;cmf;gaz_next;A31R35;novosibirskaya;1
2019;1;LCV;cmf;gaz_next;A31R35;rostovskaya;1
2019;1;LCV;cmf;gaz_next;A31R35;chuvashiya;1
2019;1;LCV;cmf;gaz_next;A32R22;komi;1
2019;1;LCV;cmf;gaz_next;A32R22;krasnodarskiy;1
2019;1;LCV;cmf;gaz_next;A32R22;leningradskaya;1
2019;1;LCV;cmf;gaz_next;A32R22;mariyel;1
2019;1;LCV;cmf;gaz_next;A32R22;moskovskaya;1
2019;1;LCV;cmf;gaz_next;A32R22;novosibirskaya;1
2019;1;LCV;cmf;gaz_next;A32R22;samarskaya;1
2019;1;LCV;cmf;gaz_next;A32R22;sankt_peterburg;2
2019;1;LCV;cmf;gaz_next;A32R22;tatarstan;1
2019;1;LCV;cmf;gaz_next;A32R22;yaroslavskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;vologodskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;ivanovskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;moskva;4
2019;1;LCV;cmf;gaz_next;A32R23;moskovskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;samarskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;sverdlovskaya;1
2019;1;LCV;cmf;gaz_next;A32R23;smolenskaya;1
2019;1;LCV;cmf;gaz_next;A32R25;moskva;1
2019;1;LCV;cmf;gaz_next;A32R25;hmao;1
2019;1;LCV;cmf;gaz_next;A32R32;arkhangelskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;bashkortostan;1
2019;1;LCV;cmf;gaz_next;A32R32;bryanskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;vladimirskaya;2
2019;1;LCV;cmf;gaz_next;A32R32;vologodskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;voronezhskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;irkutskaya;3
2019;1;LCV;cmf;gaz_next;A32R32;kemerovskaya;3
2019;1;LCV;cmf;gaz_next;A32R32;kirovskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;lipetskaya;1
2019;1;LCV;cmf;gaz_next;A32R32;moskva;8
2019;1;LCV;cmf;gaz_next;A32R32;moskovskaya;2
2019;1;LCV;cmf;gaz_next;A32R32;murmanskaya;1
